task_id,agent,difficulty,functional_pass_at_1,functional_first_pass_success,functional_mean_reciprocal_rank,functional_success_rate,similarity_normalized_edit_distance,similarity_sequence_similarity,similarity_jaccard_similarity,similarity_code_bleu,similarity_rouge_l,similarity_token_precision,similarity_token_recall,similarity_token_f1,quality_syntactic_validity,quality_ast_node_similarity,quality_ast_structure_match,quality_cyclomatic_complexity,quality_halstead_volume,quality_halstead_difficulty,quality_halstead_effort,quality_maintainability_index,efficiency_token_count,efficiency_character_count,reliability_output_stability,reliability_unique_outputs,reliability_semantic_consistency,latency_ms
HARD-002,codex_cli,hard,1.0,0.0,0.0,1.0,0.1938461538461539,0.28211586901763225,0.13333333333333333,0.08055259313161306,0.31738035264483627,0.13793103448275862,0.4444444444444444,0.21052631578947367,0.0,,,,0.0,0.0,0.0,,29,215,0.33333333333333337,3,0.8578285992759677,5112.25
EASY-004,codex_cli,easy,1.0,0.0,0.0,1.0,0.275,0.43795620437956206,0.15789473684210525,2.28524171142318e-08,0.45255474452554745,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,,,,0.0,0.0,0.0,,11,66,1.0,1,1.0,3825.46
MED-005,codex_cli,medium,1.0,0.0,0.0,1.0,0.35103926096997695,0.2161339421613394,0.25,0.00033573716595463444,0.502283105022831,0.18181818181818182,0.5,0.26666666666666666,0.0,,,,0.0,0.0,0.0,,55,276,0.6666666666666667,2,0.7180327868852459,4101.94
HARD-038,codex_cli,hard,1.0,1.0,1.0,1.0,0.2006369426751592,0.26424870466321243,0.11764705882352941,0.04866005455185134,0.32642487046632124,0.0851063829787234,0.4444444444444444,0.14285714285714285,1.0,,,4.0,196.21,10.73,2105.54,100.0,47,189,0.6666666666666667,2,0.9744408945686901,3843.9390659332275
MED-013,codex_cli,medium,1.0,0.0,0.0,1.0,0.17136150234741787,0.24361493123772102,0.13636363636363635,0.07083897926853644,0.2868369351669941,0.09523809523809523,0.5454545454545454,0.16216216216216217,0.0,,,,0.0,0.0,0.0,,63,265,0.6666666666666667,2,0.6713910761154857,4265.81
HARD-018,codex_cli,hard,1.0,1.0,1.0,1.0,0.21148825065274146,0.30736842105263157,0.13636363636363635,0.0785002053386808,0.3410526315789474,0.10526315789473684,0.5454545454545454,0.1764705882352941,1.0,,,7.0,269.21,16.03,4316.36,97.52143420102124,57,228,1.0,1,1.0,4650.533676147461
MED-025,codex_cli,medium,1.0,1.0,1.0,1.0,0.25538461538461543,0.3380952380952381,0.2,0.13521024602912343,0.3952380952380953,0.2,0.5384615384615384,0.2916666666666667,1.0,,,4.0,143.06,5.42,774.91,100.0,35,231,0.33333333333333337,3,0.8063934280003614,4431.301116943359
EASY-008,codex_cli,easy,1.0,0.0,0.0,1.0,0.527027027027027,0.631578947368421,0.3333333333333333,4.854917718317301e-06,0.6466165413533834,0.4444444444444444,0.5714285714285714,0.5,1.0,0.5833333333333334,0.752542372881356,1.0,41.21,2.8,115.39,100.0,9,62,0.6666666666666667,2,0.9423868312757202,3163.03
HARD-022,codex_cli,hard,1.0,1.0,1.0,1.0,0.1428571428571429,0.21030927835051547,0.10638297872340426,0.03519816827555347,0.24329896907216494,0.07352941176470588,0.5555555555555556,0.12987012987012989,1.0,,,7.0,300.83,18.43,5543.83,95.82829422828942,68,230,0.6666666666666667,2,0.9190314037079078,4434.159278869629
MED-009,codex_cli,medium,1.0,0.0,0.0,1.0,0.3463414634146341,0.07307171853856563,0.12,1.9343364206130858e-08,0.49255751014884974,0.14,0.20588235294117646,0.16666666666666666,0.0,,,,0.0,0.0,0.0,,50,198,1.0,1,1.0,4044.11
CODEGEN-E002,codex_cli,medium,1.0,0.0,0.0,1.0,0.1542168674698795,0.21721311475409835,0.1,0.034861528072136,0.2622950819672131,0.06153846153846154,0.4444444444444444,0.10810810810810811,0.0,,,,0.0,0.0,0.0,,65,245,1.0,1,1.0,4199.04
HARD-034,codex_cli,hard,1.0,1.0,1.0,1.0,0.34013605442176875,0.43119266055045874,0.14285714285714285,0.07261813313865743,0.46788990825688076,0.125,0.4444444444444444,0.1951219512195122,1.0,,,3.0,116.0,7.78,902.22,100.0,32,84,1.0,1,1.0,3101.090908050537
MED-026,gemini_cli,medium,1.0,0.0,0.0,1.0,0.4580152671755725,0.5566037735849056,0.24,0.22374677087694028,0.5943396226415095,0.2857142857142857,0.5454545454545454,0.37499999999999994,0.0,,,,0.0,0.0,0.0,,21,95,0.6666666666666667,2,0.7906976744186046,11244.07
HARD-021,gemini_cli,hard,1.0,0.0,0.0,1.0,0.07564422277639238,0.122007722007722,0.0603448275862069,0.026708658166757118,0.14054054054054055,0.04093567251461988,0.6363636363636364,0.07692307692307693,0.0,,,,0.0,0.0,0.0,,171,848,0.33333333333333337,3,0.29564109547411926,15916.61
CODEGEN-E001,gemini_cli,medium,1.0,0.0,0.0,1.0,0.07280334728033477,0.11370716510903427,0.06363636363636363,0.02564934789056064,0.1355140186915888,0.03932584269662921,0.6363636363636364,0.07407407407407407,0.0,,,,0.0,0.0,0.0,,178,773,0.33333333333333337,3,0.5917331455711093,49510.3
HARD-037,gemini_cli,hard,1.0,0.0,0.0,1.0,0.23008849557522126,0.29577464788732394,0.17142857142857143,0.1001682050529108,0.36619718309859156,0.13333333333333333,0.5454545454545454,0.2142857142857143,0.0,,,,0.0,0.0,0.0,,45,226,0.33333333333333337,3,0.9040192544057973,11221.89
EASY-011,gemini_cli,easy,1.0,0.0,0.0,1.0,0.1597633136094675,0.23665893271461716,0.12903225806451613,1.7782794104834934e-08,0.27842227378190254,0.1,0.2857142857142857,0.14814814814814817,0.0,,,,0.0,0.0,0.0,,40,230,0.33333333333333337,3,0.3326030198700544,13172.92
CODEGEN-003,gemini_cli,easy,1.0,0.0,0.0,1.0,0.16332378223495703,0.2158273381294964,0.10810810810810811,0.04761298957503565,0.27338129496402874,0.08333333333333333,0.4444444444444444,0.14035087719298245,0.0,,,,0.0,0.0,0.0,,48,210,0.6666666666666667,2,0.9867424242424242,10420.34
HARD-017,gemini_cli,hard,1.0,0.0,0.0,1.0,0.09750297265160524,0.1491891891891892,0.06666666666666667,0.020804114822688815,0.17729729729729732,0.043859649122807015,0.5555555555555556,0.08130081300813007,0.0,,,,0.0,0.0,0.0,,114,533,0.33333333333333337,3,0.3706439334335003,10877.92
HARD-001,gemini_cli,hard,1.0,0.0,0.0,1.0,0.2119565217391305,0.2687224669603524,0.11428571428571428,0.046610049025533395,0.3436123348017621,0.08163265306122448,0.4444444444444444,0.13793103448275862,0.0,,,,0.0,0.0,0.0,,49,253,0.33333333333333337,3,0.6786123517148979,11433.86
EASY-007,gemini_cli,easy,1.0,0.0,0.0,1.0,0.21518987341772156,0.3317972350230415,0.16,2.6970223741932025e-06,0.37788018433179726,0.14285714285714285,0.5714285714285714,0.2285714285714286,0.0,,,,0.0,0.0,0.0,,28,99,0.33333333333333337,3,0.7357861900639775,10946.6
MED-006,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2616033755274262,0.13530655391120508,0.15384615384615385,2.1626538637832125e-08,0.4651162790697674,0.21875,0.3181818181818182,0.25925925925925924,0.0,,,,0.0,0.0,0.0,,32,161,0.6666666666666667,2,0.99442119944212,10635.55
CODEGEN-H003,gemini_cli,hard,1.0,0.0,0.0,1.0,0.04472106961733513,0.07851786501985002,0.05660377358490566,0.018364244825771574,0.08557565063961184,0.03409090909090909,0.8181818181818182,0.06545454545454546,0.0,,,,0.0,0.0,0.0,,264,1466,0.33333333333333337,3,0.3185371485678438,34568.68
MED-010,gemini_cli,medium,1.0,0.0,0.0,1.0,0.32754342431761785,0.10015649452269171,0.21739130434782608,3.0603689540669683e-06,0.4726134585289514,0.3333333333333333,0.40625,0.36619718309859156,0.0,,,,0.0,0.0,0.0,,39,270,0.33333333333333337,3,0.6157450651044065,33941.2
MED-011,gemini_cli,medium,1.0,0.0,0.0,1.0,0.07360157016683022,0.10737033666969972,0.10416666666666667,0.02099071749082465,0.1364877161055505,0.04424778761061947,0.5555555555555556,0.0819672131147541,0.0,,,,0.0,0.0,0.0,,113,541,0.33333333333333337,3,0.5680406007502866,13452.06
CODEGEN-H002,gemini_cli,hard,1.0,0.0,0.0,1.0,0.14730290456431538,0.18571428571428572,0.1,0.04375436639345603,0.25357142857142856,0.09090909090909091,0.5555555555555556,0.15625,0.0,,,,0.0,0.0,0.0,,55,338,0.33333333333333337,3,0.797656672135366,10843.31
MED-007,gemini_cli,medium,1.0,0.0,0.0,1.0,0.15671641791044777,0.1392757660167131,0.0967741935483871,5.927491261397343e-09,0.2785515320334262,0.23076923076923078,0.1,0.13953488372093023,0.0,,,,0.0,0.0,0.0,,13,75,0.33333333333333337,3,0.7116552624877812,11266.11
EASY-006,gemini_cli,easy,1.0,0.0,0.0,1.0,0.4769230769230769,0.6101694915254238,0.45454545454545453,0.31559845402149095,0.6101694915254237,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,,,,0.0,0.0,0.0,,9,53,1.0,1,1.0,10584.11
CODEGEN-M001,gemini_cli,medium,1.0,0.0,0.0,1.0,0.06422018348623848,0.10493343774471417,0.07228915662650602,0.015357679892903852,0.12059514487079091,0.037267080745341616,0.6666666666666666,0.07058823529411765,0.0,,,,0.0,0.0,0.0,,161,760,0.33333333333333337,3,0.6847347688259336,17186.08
HARD-016,gemini_cli,hard,1.0,0.0,0.0,1.0,0.09001406469760898,0.11296534017971759,0.09090909090909091,0.022937952577157174,0.1643132220795892,0.04081632653061224,0.4444444444444444,0.07476635514018691,0.0,,,,0.0,0.0,0.0,,98,356,0.5,2,0.18992568125516102,84274.94
CODEGEN-002,gemini_cli,easy,1.0,0.0,0.0,1.0,0.09517045454545459,0.15958815958815958,0.06756756756756757,0.026749010420562415,0.17245817245817247,0.056179775280898875,0.5555555555555556,0.1020408163265306,0.0,,,,0.0,0.0,0.0,,89,565,0.33333333333333337,3,0.4614443964897137,14027.41
EASY-010,gemini_cli,easy,1.0,0.0,0.0,1.0,0.3529411764705882,0.44285714285714284,0.18181818181818182,3.682562977708711e-06,0.4857142857142857,0.26666666666666666,0.47058823529411764,0.3404255319148936,1.0,0.4727272727272727,0.47530864197530864,4.0,133.98,6.95,931.77,100.0,30,117,0.33333333333333337,3,0.7285902861421355,11774.36
HARD-036,gemini_cli,hard,1.0,0.0,0.0,1.0,0.137987012987013,0.17045454545454544,0.09859154929577464,0.050585165865646854,0.24147727272727273,0.07692307692307693,0.6363636363636364,0.1372549019607843,0.0,,,,0.0,0.0,0.0,,91,401,0.33333333333333337,3,0.7160939512070478,11619.95
HARD-020,gemini_cli,hard,0.0,0.0,0.0,0.0,0.08860759493670889,0.12009237875288684,0.060240963855421686,0.01879872859054535,0.16166281755196305,0.03968253968253968,0.5555555555555556,0.07407407407407407,0.0,,,,0.0,0.0,0.0,,126,510,0.33333333333333337,3,0.9710528229548615,11891.51
MED-027,gemini_cli,medium,0.33333333333333326,0.0,0.0,0.3333333333333333,0.24347826086956526,0.3122923588039867,0.14285714285714285,0.08688218218115065,0.37209302325581395,0.14814814814814814,0.4444444444444444,0.2222222222222222,0.0,,,,0.0,0.0,0.0,,27,156,0.33333333333333337,3,0.29826138277261716,12512.18
EASY-017,gemini_cli,easy,1.0,0.0,0.0,1.0,0.2421052631578947,0.40789473684210525,0.2,3.2030896854698365e-06,0.40789473684210525,0.2,0.5714285714285714,0.29629629629629634,0.0,,,,0.0,0.0,0.0,,20,60,0.33333333333333337,3,0.40474097850652563,10768.45
CODEGEN-005,gemini_cli,medium,1.0,0.0,0.0,1.0,0.14051522248243564,0.19797979797979798,0.10638297872340426,0.04458815760331642,0.2424242424242424,0.09259259259259259,0.5555555555555556,0.15873015873015875,0.0,,,,0.0,0.0,0.0,,54,272,0.33333333333333337,3,0.7923842979626533,9895.34
HARD-011,gemini_cli,hard,1.0,0.0,0.0,1.0,0.23511904761904767,0.3073286052009456,0.15789473684210525,0.1075935381430648,0.37352245862884165,0.14285714285714285,0.5454545454545454,0.22641509433962262,0.0,,,,0.0,0.0,0.0,,42,243,0.33333333333333337,3,0.7963188247150862,11074.39
HARD-007,gemini_cli,hard,1.0,0.0,0.0,1.0,0.03387030152829407,0.05591054313099041,0.03535353535353535,0.012251799237494731,0.06549520766773163,0.018867924528301886,0.6363636363636364,0.03664921465968586,0.0,,,,0.0,0.0,0.0,,371,1768,0.33333333333333337,3,0.24442770277154902,28014.73
EASY-001,gemini_cli,easy,1.0,0.0,0.0,1.0,0.4328358208955224,0.5217391304347826,0.25,0.0008987832660089816,0.5391304347826088,0.4444444444444444,0.36363636363636365,0.39999999999999997,0.0,,,,0.0,0.0,0.0,,9,55,0.6666666666666667,2,0.6065239551478084,9527.89
CODEGEN-H005,gemini_cli,hard,1.0,0.0,0.0,1.0,0.10069790628115649,0.15356820234869015,0.07058823529411765,0.031003666269331674,0.18247515808491419,0.04225352112676056,0.5454545454545454,0.0784313725490196,0.0,,,,0.0,0.0,0.0,,142,668,0.33333333333333337,3,0.6851695239101167,55356.34
MED-016,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2425373134328358,0.3170028818443804,0.13793103448275862,0.06237923072876573,0.3746397694524496,0.10810810810810811,0.4444444444444444,0.17391304347826086,0.0,,,,0.0,0.0,0.0,,37,156,0.33333333333333337,3,0.7225874457544853,10862.53
MED-020,gemini_cli,medium,1.0,0.0,0.0,1.0,0.3458646616541353,0.4158415841584158,0.15384615384615385,0.09849349480133396,0.4653465346534653,0.16666666666666666,0.4444444444444444,0.24242424242424243,0.0,,,,0.0,0.0,0.0,,24,82,0.6666666666666667,2,0.9622641509433962,10244.81
HARD-027,gemini_cli,hard,1.0,0.0,0.0,1.0,0.1515151515151515,0.19826086956521738,0.1,0.046610049025533395,0.2608695652173913,0.08163265306122448,0.4444444444444444,0.13793103448275862,0.0,,,,0.0,0.0,0.0,,49,354,0.33333333333333337,3,0.9918595275664105,11993.21
HARD-031,gemini_cli,hard,1.0,0.0,0.0,1.0,0.2025,0.2868686868686869,0.11538461538461539,0.06359792033404764,0.3313131313131313,0.08571428571428572,0.5454545454545454,0.14814814814814814,0.0,,,,0.0,0.0,0.0,,70,244,0.6666666666666667,2,0.8452639190166306,12226.4
HARD-030,gemini_cli,hard,1.0,0.0,0.0,1.0,0.07838745800671898,0.12020725388601036,0.05747126436781609,0.017272524049974848,0.14507772020725387,0.0364963503649635,0.5555555555555556,0.0684931506849315,0.0,,,,0.0,0.0,0.0,,137,611,0.33333333333333337,3,0.3202494353293741,17021.31
HARD-026,gemini_cli,hard,1.0,0.0,0.0,1.0,0.13749999999999996,0.19937694704049844,0.10204081632653061,0.03519816827555347,0.23987538940809972,0.07352941176470588,0.5555555555555556,0.12987012987012989,0.0,,,,0.0,0.0,0.0,,68,364,0.33333333333333337,3,0.5064405418453389,12927.58
MED-021,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2920792079207921,0.4,0.15384615384615385,0.09849349480133396,0.4285714285714286,0.16666666666666666,0.4444444444444444,0.24242424242424243,0.0,,,,0.0,0.0,0.0,,24,147,0.33333333333333337,3,0.7006375301878949,11574.61
MED-017,gemini_cli,medium,1.0,0.0,0.0,1.0,0.11387163561076608,0.15664845173041894,0.08,0.026195948229897445,0.20036429872495448,0.046511627906976744,0.4444444444444444,0.08421052631578947,1.0,,,8.0,433.82,26.35,11432.38,88.24908931666448,86,272,0.33333333333333337,3,0.5924203170876662,34036.17
CODEGEN-H004,gemini_cli,hard,1.0,0.0,0.0,1.0,0.1428571428571429,0.1748148148148148,0.08695652173913043,0.05217087094305801,0.24888888888888885,0.07058823529411765,0.5454545454545454,0.125,0.0,,,,0.0,0.0,0.0,,85,380,0.33333333333333337,3,0.7997856850331769,15361.2
MED-001,gemini_cli,medium,1.0,0.0,0.0,1.0,0.15759312320916907,0.06926406926406926,0.1,3.609408975747274e-09,0.2813852813852814,0.2857142857142857,0.1,0.14814814814814817,0.0,,,,0.0,0.0,0.0,,14,92,0.33333333333333337,3,0.6125241959246793,13859.39
HARD-006,gemini_cli,hard,0.0,0.0,0.0,0.0,0.08991494532199273,0.11333333333333333,0.04878048780487805,0.01806902895311241,0.16444444444444445,0.03225806451612903,0.4444444444444444,0.06015037593984962,0.0,,,,0.0,0.0,0.0,,124,524,0.33333333333333337,3,0.5367655317573384,49416.58
HARD-010,gemini_cli,hard,1.0,0.0,0.0,1.0,0.10215053763440862,0.15254237288135594,0.09333333333333334,0.039887565859347926,0.18401937046004843,0.06086956521739131,0.6363636363636364,0.1111111111111111,0.0,,,,0.0,0.0,0.0,,115,425,0.33333333333333337,3,0.22361740872476976,10332.18
CODEGEN-004,gemini_cli,medium,1.0,0.0,0.0,1.0,0.27064220183486243,0.3412969283276451,0.13333333333333333,0.07261813313865743,0.4095563139931741,0.125,0.4444444444444444,0.1951219512195122,0.0,,,,0.0,0.0,0.0,,32,147,0.33333333333333337,3,0.6479048513932235,10410.46
EASY-016,gemini_cli,easy,1.0,0.0,0.0,1.0,0.8313253012048193,0.9078947368421053,0.8461538461538461,0.8242367503646274,0.9078947368421052,0.8461538461538461,1.0,0.9166666666666666,0.0,,,,0.0,0.0,0.0,,13,67,1.0,1,1.0,8933.2
MED-014,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2095588235294118,0.27325581395348836,0.11764705882352941,0.0508987453727956,0.33720930232558144,0.08888888888888889,0.4444444444444444,0.14814814814814814,0.0,,,,0.0,0.0,0.0,,45,162,0.33333333333333337,3,0.7237170797825211,17990.69
HARD-029,gemini_cli,hard,1.0,0.0,0.0,1.0,0.11074918566775249,0.1683599419448476,0.07692307692307693,0.024005140733202007,0.19738751814223512,0.050505050505050504,0.5555555555555556,0.09259259259259259,0.0,,,,0.0,0.0,0.0,,99,416,0.33333333333333337,3,0.24843427679120858,12234.38
MED-002,gemini_cli,medium,1.0,0.0,0.0,1.0,0.32797427652733124,0.0858085808580858,0.11538461538461539,1.4590683199255315e-08,0.5082508250825083,0.23529411764705882,0.16666666666666666,0.19512195121951217,0.0,,,,0.0,0.0,0.0,,34,189,0.6666666666666667,2,0.6633663366336634,10821.62
EASY-003,gemini_cli,easy,1.0,0.0,0.0,1.0,0.17796610169491522,0.2698961937716263,0.17647058823529413,0.0004091032659761106,0.2906574394463668,0.16666666666666666,0.5454545454545454,0.2553191489361702,0.0,,,,0.0,0.0,0.0,,36,157,0.6666666666666667,2,0.654690618762475,11036.94
HARD-005,gemini_cli,hard,1.0,0.0,0.0,1.0,0.09428129829984544,0.12569832402234637,0.10526315789473684,0.03139918083557177,0.17039106145251398,0.05555555555555555,0.4444444444444444,0.09876543209876543,0.0,,,,0.0,0.0,0.0,,72,382,0.33333333333333337,3,0.9391823139506991,13173.87
HARD-013,gemini_cli,hard,1.0,0.0,0.0,1.0,0.05747126436781613,0.09968051118210862,0.051094890510948905,0.020255372360530377,0.10862619808306709,0.03111111111111111,0.6363636363636364,0.059322033898305086,0.0,,,,0.0,0.0,0.0,,225,1080,0.33333333333333337,3,0.2945549448868284,35790.91
EASY-015,gemini_cli,easy,1.0,0.0,0.0,1.0,0.2314814814814815,0.2961165048543689,0.15,0.00036330554603884464,0.37378640776699035,0.14285714285714285,0.5454545454545454,0.22641509433962262,0.0,,,,0.0,0.0,0.0,,42,240,0.33333333333333337,3,0.6991262751179989,9788.58
HARD-033,gemini_cli,hard,1.0,0.0,0.0,1.0,0.1623762376237624,0.19932432432432431,0.1044776119402985,0.05694926828920919,0.2770270270270271,0.08641975308641975,0.6363636363636364,0.15217391304347824,0.0,,,,0.0,0.0,0.0,,81,340,0.33333333333333337,3,0.45073925544645627,11353.16
MED-018,gemini_cli,medium,1.0,0.0,0.0,1.0,0.17948717948717952,0.22535211267605634,0.09302325581395349,0.04383973401555817,0.295774647887324,0.07692307692307693,0.4444444444444444,0.1311475409836066,0.0,,,,0.0,0.0,0.0,,52,210,0.33333333333333337,3,0.609498785748274,11515.58
HARD-025,gemini_cli,hard,1.0,0.0,0.0,1.0,0.058741258741258795,0.09504950495049505,0.059322033898305086,0.018668318334134144,0.11089108910891088,0.028688524590163935,0.6363636363636364,0.054901960784313725,0.0,,,,0.0,0.0,0.0,,244,913,0.33333333333333337,3,0.3526059417743899,66929.88
MED-022,gemini_cli,medium,1.0,0.0,0.0,1.0,0.1548387096774193,0.22586520947176686,0.1276595744680851,0.05280336061261829,0.2622950819672131,0.07142857142857142,0.5454545454545454,0.1263157894736842,0.0,,,,0.0,0.0,0.0,,84,292,0.33333333333333337,3,0.6654898266605895,27691.93
HARD-009,gemini_cli,hard,0.6666666666666666,0.0,0.0,0.6666666666666666,0.16945107398568016,0.26,0.10256410256410256,0.049754222276801464,0.288,0.08695652173913043,0.4444444444444444,0.14545454545454548,0.0,,,,0.0,0.0,0.0,,46,256,0.33333333333333337,3,0.364166344876222,26027.24
MED-023,gemini_cli,medium,1.0,0.0,0.0,1.0,0.17342342342342343,0.23908918406072105,0.12195121951219512,0.04001324627674235,0.29222011385199237,0.08333333333333333,0.5555555555555556,0.14492753623188404,0.0,,,,0.0,0.0,0.0,,60,314,0.33333333333333337,3,0.6520972585488715,14151.8
HARD-008,gemini_cli,hard,1.0,0.0,0.0,1.0,0.08870967741935487,0.14149947201689547,0.06862745098039216,0.030902053994794357,0.16261879619852165,0.0472972972972973,0.6363636363636364,0.08805031446540881,0.0,,,,0.0,0.0,0.0,,148,553,0.33333333333333337,3,0.5503507816191034,13381.02
HARD-024,gemini_cli,hard,1.0,0.0,0.0,1.0,0.15966386554621848,0.24113475177304963,0.109375,0.060772200845315524,0.2695035460992908,0.09210526315789473,0.6363636363636364,0.16091954022988506,0.0,,,,0.0,0.0,0.0,,76,337,0.33333333333333337,3,0.6236138633044992,32842.76
HARD-032,gemini_cli,hard,1.0,0.0,0.0,1.0,0.07497741644083111,0.12930310663308145,0.05555555555555555,0.014141394225865767,0.13937867338371118,0.029940119760479042,0.5555555555555556,0.05681818181818182,0.0,,,,0.0,0.0,0.0,,167,713,0.33333333333333337,3,0.2488959948657555,24492.99
MED-019,gemini_cli,medium,1.0,0.0,0.0,1.0,0.20543806646525675,0.23587223587223588,0.09523809523809523,0.04761298957503565,0.3341523341523342,0.08333333333333333,0.4444444444444444,0.14035087719298245,0.0,,,,0.0,0.0,0.0,,48,226,0.33333333333333337,3,0.5598464708408766,11183.23
EASY-014,gemini_cli,easy,1.0,0.0,0.0,1.0,0.3681592039800995,0.13445378151260504,0.21212121212121213,3.114727941292595e-06,0.4985994397759103,0.3333333333333333,0.2916666666666667,0.3111111111111111,0.0,,,,0.0,0.0,0.0,,21,108,0.33333333333333337,3,0.8983901334009047,10102.35
HARD-012,gemini_cli,hard,1.0,0.0,0.0,1.0,0.1116838487972509,0.1798780487804878,0.09803921568627451,0.02644671319029433,0.19817073170731708,0.05555555555555555,0.5555555555555556,0.101010101010101,0.0,,,,0.0,0.0,0.0,,90,341,0.6666666666666667,2,0.9699207000273448,12701.64
HARD-004,gemini_cli,hard,1.0,0.0,0.0,1.0,0.012130885873902653,0.023340167166062135,0.047619047619047616,0.004618349871090288,0.023970982494874626,0.007881773399014778,0.7272727272727273,0.015594541910331383,0.0,,,,0.0,0.0,0.0,,1015,4147,0.33333333333333337,3,0.08404726902791781,24183.88
EASY-002,gemini_cli,easy,1.0,0.0,0.0,1.0,0.19999999999999996,0.3004694835680751,0.16,2.9817921627477883e-06,0.30985915492957744,0.17391304347826086,0.36363636363636365,0.2352941176470588,0.0,,,,0.0,0.0,0.0,,23,106,0.6666666666666667,2,0.6916299559471365,10459.4
HARD-028,gemini_cli,hard,0.6666666666666666,0.0,0.0,0.6666666666666666,0.09585798816568047,0.16379310344827586,0.0684931506849315,0.020620800790260668,0.17456896551724135,0.043478260869565216,0.5555555555555556,0.08064516129032258,0.0,,,,0.0,0.0,0.0,,115,604,0.33333333333333337,3,0.3451956657483686,17679.93
MED-003,gemini_cli,medium,1.0,0.0,0.0,1.0,0.22025316455696198,0.057567316620241414,0.1282051282051282,0.03808427111687067,0.33983286908078,0.1728395061728395,0.2545454545454545,0.20588235294117646,0.0,,,,0.0,0.0,0.0,,81,593,0.33333333333333337,3,0.529382980024164,12843.07
MED-015,gemini_cli,medium,1.0,0.0,0.0,1.0,0.15008726003490402,0.229607250755287,0.10144927536231885,0.04894432213968591,0.2598187311178248,0.07446808510638298,0.6363636363636364,0.13333333333333333,0.0,,,,0.0,0.0,0.0,,94,409,0.33333333333333337,3,0.29044847110208555,25418.47
HARD-035,gemini_cli,hard,1.0,0.0,0.0,1.0,0.17079207920792083,0.2401656314699793,0.13725490196078433,0.06422111320482889,0.28571428571428575,0.09722222222222222,0.6363636363636364,0.16867469879518074,0.0,,,,0.0,0.0,0.0,,72,265,0.33333333333333337,3,0.25761301940547227,13856.43
CODEGEN-E003,gemini_cli,medium,1.0,0.0,0.0,1.0,0.14314516129032262,0.2268760907504363,0.1206896551724138,0.04894432213968591,0.24781849912739967,0.07446808510638298,0.6363636363636364,0.13333333333333333,0.0,,,,0.0,0.0,0.0,,94,277,0.33333333333333337,3,0.5416498647400084,13271.56
HARD-023,gemini_cli,hard,1.0,0.0,0.0,1.0,0.2222222222222222,0.28992628992628994,0.09523809523809523,0.04866005455185134,0.3587223587223587,0.0851063829787234,0.4444444444444444,0.14285714285714285,0.0,,,,0.0,0.0,0.0,,47,223,0.33333333333333337,3,0.5451104982038198,21688.5
MED-008,gemini_cli,medium,1.0,0.0,0.0,1.0,0.3058823529411765,0.3422818791946309,0.2,3.686098807841584e-06,0.436241610738255,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.0,,,,0.0,0.0,0.0,,26,129,0.6666666666666667,2,0.7725024727992086,11711.65
EASY-009,gemini_cli,easy,1.0,0.0,0.0,1.0,0.22352941176470587,0.4473684210526316,0.2222222222222222,2.4925978680787537e-06,0.4605263157894737,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.0,,,,0.0,0.0,0.0,,9,55,1.0,1,1.0,10107.29
MED-024,gemini_cli,medium,1.0,0.0,0.0,1.0,0.13528336380255945,0.21405750798722045,0.08771929824561403,0.027374824061844095,0.23642172523961663,0.05747126436781609,0.5555555555555556,0.10416666666666666,0.0,,,,0.0,0.0,0.0,,87,366,0.33333333333333337,3,0.28663119169622914,12175.9
HARD-019,gemini_cli,hard,1.0,0.0,0.0,1.0,0.029736942432329383,0.05477424130273871,0.05084745762711865,0.007456633089574179,0.05773501110288675,0.01818181818181818,0.6666666666666666,0.035398230088495575,0.0,,,,0.0,0.0,0.0,,330,1610,0.33333333333333337,3,0.24504201383112037,17352.41
MED-012,gemini_cli,medium,1.0,0.0,0.0,1.0,0.14454976303317535,0.18661257606490872,0.08163265306122448,0.03659077559994753,0.24746450304259635,0.06451612903225806,0.4444444444444444,0.11267605633802817,0.0,,,,0.0,0.0,0.0,,62,265,0.33333333333333337,3,0.4521808063339185,10463.95
CODEGEN-H001,gemini_cli,hard,1.0,0.0,0.0,1.0,0.24633431085043989,0.3225806451612903,0.1111111111111111,0.06066858206200528,0.38709677419354843,0.10526315789473684,0.4444444444444444,0.1702127659574468,0.0,,,,0.0,0.0,0.0,,38,217,0.33333333333333337,3,0.510636004502818,12618.82
MED-004,gemini_cli,medium,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2530120481927711,0.051593323216995446,0.12280701754385964,2.1270136555942973e-08,0.4946889226100152,0.25,0.23809523809523808,0.24390243902439024,0.0,,,,0.0,0.0,0.0,,40,224,0.33333333333333337,3,0.16198545880720688,19875.19
EASY-005,gemini_cli,easy,1.0,0.0,0.0,1.0,0.15962441314553988,0.24334600760456274,0.1,1.843049403544504e-08,0.28136882129277563,0.11538461538461539,0.2727272727272727,0.16216216216216214,0.0,,,,0.0,0.0,0.0,,26,140,0.6666666666666667,2,0.94679186228482,12730.26
